JDTDB,   , X, Y, Z, VX, VY, VZ, LT, RG, RR,
2453784.500000000, A.D. 2006-Feb-18 00:00:00.0000, -8.442975610227224E-01,  5.099776656826931E-01, -1.222128886818637E-04, -9.119524361216704E-03, -1.481525048830032E-02,  8.307428210745138E-07,  5.696768239473561E-03,  9.863648442539282E-01,  1.461378258227923E-04,
2453785.500000000, A.D. 2006-Feb-19 00:00:00.0000, -8.532873568242725E-01,  4.950850718160551E-01, -1.214057065173527E-04, -8.859615522880785E-03, -1.496920986727250E-02,  7.788530322141522E-07,  5.697625839545192E-03,  9.865133331033126E-01,  1.507992545877259E-04,
2453786.500000000, A.D. 2006-Feb-20 00:00:00.0000, -8.620158924976264E-01,  4.800407105941746E-01, -1.206645460202178E-04, -8.597007919785057E-03, -1.511877499434660E-02,  6.989069804189449E-07,  5.698509623877065E-03,  9.866663556168176E-01,  1.551992504640306E-04,
2453787.500000000, A.D. 2006-Feb-21 00:00:00.0000, -8.704804804829835E-01,  4.648490085970965E-01, -1.200166576223750E-04, -8.331723746240352E-03, -1.526387939132161E-02,  5.927097359766540E-07,  5.699417980683918E-03,  9.868236327224776E-01,  1.593026465210841E-04,
2453788.500000000, A.D. 2006-Feb-22 00:00:00.0000, -8.786784549806610E-01,  4.495144649481390E-01, -1.194868496746838E-04, -8.063784611314325E-03, -1.540444381202539E-02,  4.634011944820036E-07,  5.700349098684693E-03,  9.869848508066981E-01,  1.630758872117810E-04,
2453789.500000000, A.D. 2006-Feb-23 00:00:00.0000, -8.866071726377351E-01,  4.340416661436138E-01, -1.190959546358447E-04, -7.793214551204642E-03, -1.554037200818505E-02,  3.158675212855174E-07,  5.701300984896486E-03,  9.871496647951866E-01,  1.664903796468835E-04,
2453790.500000000, A.D. 2006-Feb-24 00:00:00.0000, -8.942640178682786E-01,  4.184353051972034E-01, -1.188588648178223E-04, -7.520046482015141E-03, -1.567154662970217E-02,  1.571650007622173E-07,  5.702271509474830E-03,  9.873177059168055E-01,  1.695285772430926E-04,
2453791.500000000, A.D. 2006-Feb-25 00:00:00.0000, -9.016464166943197E-01,  4.027002038548736E-01, -1.187822236345769E-04, -7.244332795400752E-03, -1.579782769699369E-02, -3.261842939212838E-09,  5.703258493551570E-03,  9.874885969122278E-01,  1.721926442389790E-04,
2453792.500000000, A.D. 2006-Feb-26 00:00:00.0000, -9.087518628894441E-01,  3.868413336319912E-01, -1.188621344036137E-04, -6.966158947224744E-03, -1.591905708048279E-02, -1.538912624388701E-07,  5.704259850584460E-03,  9.876619765078635E-01,  1.745138232393744E-04,
2453793.500000000, A.D. 2006-Feb-27 00:00:00.0000, -9.155779576032438E-01,  3.708638280922198E-01, -1.190825735754889E-04, -6.685655868014077E-03, -1.603507181285011E-02, -2.822545371190168E-07,  5.705273774515181E-03,  9.878375319944075E-01,  1.765584487225308E-04,
2453794.500000000, A.D. 2006-Feb-28 00:00:00.0000, -9.221224580650759E-01,  3.547729774603590E-01, -1.194153585318274E-04, -6.403004539010869E-03, -1.614572554866778E-02, -3.768722408211723E-07,  5.706298940760390E-03,  9.880150340273641E-01,  1.784256284457856E-04,
2453795.500000000, A.D. 2006-Mar-01 00:00:00.0000, -9.283833244511326E-01,  3.385742000853213E-01, -1.198222547471576E-04, -6.118427194804716E-03, -1.625091192900465E-02, -4.294654984589874E-07,  5.707334662546576E-03,  9.881943636955862E-01,  1.802341022253120E-04,
2453796.500000000, A.D. 2006-Mar-02 00:00:00.0000, -9.343587511529895E-01,  3.222729936340409E-01, -1.202590613741282E-04, -5.832165690000835E-03, -1.635058015558170E-02, -4.365491901518277E-07,  5.708380946401081E-03,  9.883755221292475E-01,  1.821015238672578E-04,
2453797.500000000, A.D. 2006-Mar-03 00:00:00.0000, -9.400471730863283E-01,  3.058748777614768E-01, -1.206806685257746E-04, -5.544454969367705E-03, -1.644473590060299E-02, -3.997172466208339E-07,  5.709438425260819E-03,  9.885586189179778E-01,  1.841243216100005E-04,
2453798.500000000, A.D. 2006-Mar-04 00:00:00.0000, -9.454472474577539E-01,  2.893853431539277E-01, -1.210457170350770E-04, -5.255502055661259E-03, -1.653342848936108E-02, -3.246276220630922E-07,  5.710508196590417E-03,  9.887438440818863E-01,  1.863658783076535E-04,
2453799.500000000, A.D. 2006-Mar-05 00:00:00.0000, -9.505578200921566E-01,  2.728098172966022E-01, -1.213198428621509E-04, -4.965476602073792E-03, -1.661673174499168E-02, -2.193187262586088E-07,  5.711591623606762E-03,  9.889314336546606E-01,  1.888554488409303E-04,
2453800.500000000, A.D. 2006-Mar-06 00:00:00.0000, -9.553778880232628E-01,  2.561536490922819E-01, -1.214772224972798E-04, -4.674512278968529E-03, -1.669472654452921E-02, -9.260048440360277E-08,  5.712690154812437E-03,  9.891216384367485E-01,  1.915947923141022E-04,
2453801.500000000, A.D. 2006-Mar-07 00:00:00.0000, -9.599065669680706E-01,  2.394221080714719E-01, -1.215007441815422E-04, -4.382714259987827E-03, -1.676748941980946E-02,  4.704719632614122E-08,  5.713805192030723E-03,  9.893147011463266E-01,  1.945675419669114E-04,
2453802.500000000, A.D. 2006-Mar-08 00:00:00.0000, -9.641430672646363E-01,  2.226203917511475E-01, -1.213813678159190E-04, -4.090167998196654E-03, -1.683508745246625E-02,  1.920094635180888E-07,  5.714938010849863E-03,  9.895108426446533E-01,  1.977475373051694E-04,
2453803.500000000, A.D. 2006-Mar-09 00:00:00.0000, -9.680866779419005E-01,  2.057536357128009E-01, -1.211171730521544E-04, -3.796946416037626E-03, -1.689757755388569E-02,  3.356582742015332E-07,  5.716089721832410E-03,  9.897102552196732E-01,  2.011044990901041E-04,
2453804.500000000, A.D. 2006-Mar-10 00:00:00.0000, -9.717367567361793E-01,  1.888269231509809E-01, -1.207124092886101E-04, -3.503114576083537E-03, -1.695500790875790E-02,  4.722573155859773E-07,  5.717261256509304E-03,  9.899131001609690E-01,  2.046070146835075E-04,
2453805.500000000, A.D. 2006-Mar-11 00:00:00.0000, -9.750927235878843E-01,  1.718452926167222E-01, -1.201766826735513E-04, -3.208732064553626E-03, -1.700741992749416E-02,  5.968033984165185E-07,  5.718453364418291E-03,  9.901195072469788E-01,  2.082235131848416E-04,
2453806.500000000, A.D. 2006-Mar-12 00:00:00.0000, -9.781540556595789E-01,  1.548137439749619E-01, -1.195242928248011E-04, -2.913853778280959E-03, -1.705484976027113E-02,  7.048962526614890E-07,  5.719666611932530E-03,  9.903295745421743E-01,  2.119220385307075E-04,
2453807.500000000, A.D. 2006-Mar-13 00:00:00.0000, -9.809202826577068E-01,  1.377372432486828E-01, -1.187736665811599E-04, -2.618529863082469E-03, -1.709732897987055E-02,  7.926782544152641E-07,  5.720901378000728E-03,  9.905433676594914E-01,  2.156695059145076E-04,
2453808.500000000, A.D. 2006-Mar-14 00:00:00.0000, -9.833909819385227E-01,  1.206207272171887E-01, -1.179468131312633E-04, -2.322805434974786E-03, -1.713488440900829E-02,  8.568509106246987E-07,  5.722157845343439E-03,  9.907609182360121E-01,  2.194309386760866E-04,
2453809.500000000, A.D. 2006-Mar-15 00:00:00.0000, -9.855657734219516E-01,  1.034691085375699E-01, -1.170687299743140E-04, -2.026720532459691E-03, -1.716753729250687E-02,  8.947528982729966E-07,  5.723435987970271E-03,  9.909822217716403E-01,  2.231689933848186E-04,
2453810.500000000, A.D. 2006-Mar-16 00:00:00.0000, -9.874443146814245E-01,  8.628728189373089E-02, -1.161667110686688E-04, -1.730310537849536E-03, -1.719530212543886E-02,  9.044726953892854E-07,  5.724735557136459E-03,  9.912072351975549E-01,  2.268439014903244E-04,
2453811.500000000, A.D. 2006-Mar-17 00:00:00.0000, -9.890262967096791E-01,  6.908013135583940E-02, -1.152695372183857E-04, -1.433607096974579E-03, -1.721818545084401E-02,  8.849670819451186E-07,  5.726056068122592E-03,  9.914358745871911E-01,  2.304137960403595E-04,
2453812.500000000, A.D. 2006-Mar-18 00:00:00.0000, -9.903114408023795E-01,  5.185253886245872E-02, -1.144065541465463E-04, -1.136639403749314E-03, -1.723618483877036E-02,  8.361649973661312E-07,  5.727396789680011E-03,  9.916680133287689E-01,  2.338352781650576E-04,
2453813.500000000, A.D. 2006-Mar-19 00:00:00.0000, -9.912994968257025E-01,  3.460939360975415E-02, -1.136066567796368E-04, -8.394356523248829E-04, -1.724928808271309E-02,  7.590519898770540E-07,  5.728756737006117E-03,  9.919034809090037E-01,  2.370640463684047E-04,
2453814.500000000, A.D. 2006-Mar-20 00:00:00.0000, -9.919902429616390E-01,  1.735560219126162E-02, -1.128971940741022E-04, -5.420245337482747E-04, -1.725747246454771E-02,  6.557480911497012E-07,  5.730134668259799E-03,  9.921420623097729E-01,  2.400554890457781E-04,
2453815.500000000, A.D. 2006-Mar-21 00:00:00.0000, -9.923834869975396E-01,  9.609954407520358E-05, -1.123027893468061E-04, -2.444368662258637E-04, -1.726070383314528E-02,  5.296032227876259E-07,  5.731529084542849E-03,  9.923834980048967E-01,  2.427653270087765E-04,
2453816.500000000, A.D. 2006-Mar-22 00:00:00.0000, -9.924790694620823E-01, -1.716413900238551E-02, -1.118440472798796E-04,  5.329225082586889E-05, -1.725893530636641E-02,  3.853303844537502E-07,  5.732938234508350E-03,  9.926274847580562E-01,  2.451506549658522E-04,
2453817.500000000, A.D. 2006-Mar-23 00:00:00.0000, -9.922768694501378E-01, -3.442008422151424E-02, -1.115361097599321E-04,  3.511200833755567E-04, -1.725210571836619E-02,  2.291700094958336E-07,  5.734360127562784E-03,  9.928736779086683E-01,  2.471719963891583E-04,
2453818.500000000, A.D. 2006-Mar-24 00:00:00.0000, -9.917768147258812E-01, -5.166663807255167E-02, -1.113870542931014E-04,  6.489909444299203E-04, -1.724013853168470E-02,  6.902428757321791E-08,  5.735792563674227E-03,  9.931216965330133E-01,  2.487971205932994E-04,
2453819.500000000, A.D. 2006-Mar-25 00:00:00.0000, -9.909788983217398E-01, -6.889861852811070E-02, -1.113962272058830E-04,  9.468285251430049E-04, -1.722294273539078E-02, -8.557643827925279E-08,  5.737233191717322E-03,  9.933711335463551E-01,  2.500071462290743E-04,
2453820.500000000, A.D. 2006-Mar-26 00:00:00.0000, -9.898832037348830E-01, -8.611074718584665E-02, -1.115527785945545E-04,  1.244526637730554E-03, -1.720041789669830E-02, -2.238806455001542E-07,  5.738679609170394E-03,  9.936215729649611E-01,  2.508045854260781E-04,
2453821.500000000, A.D. 2006-Mar-27 00:00:00.0000, -9.884899391484085E-01, -1.032976448517581E-01, -1.118348758376529E-04,  1.541941048057503E-03, -1.717246526047196E-02, -3.348892386012749E-07,  5.740129509630645E-03,  9.938726154475652E-01,  2.512213723490615E-04,
2453822.500000000, A.D. 2006-Mar-28 00:00:00.0000, -9.867994774395634E-01, -1.204538413169649E-01, -1.122101929607656E-04,  1.838886901754404E-03, -1.713900472886867E-02, -4.089108427868130E-07,  5.741580868017598E-03,  9.941239103623529E-01,  2.513231655529265E-04,
2453823.500000000, A.D. 2006-Mar-29 00:00:00.0000, -9.848123940481389E-01, -1.375738035904624E-01, -1.126381238175703E-04,  2.135146116859806E-03, -1.709999380186179E-02, -4.393660968309655E-07,  5.743032129763750E-03,  9.943751885443045E-01,  2.512058648237376E-04,
2453824.500000000, A.D. 2006-Mar-30 00:00:00.0000, -9.825294919173235E-01, -1.546519811249654E-01, -1.130736570590045E-04,  2.430485499849730E-03, -1.705544132210921E-02, -4.241842813209843E-07,  5.744482352764329E-03,  9.946262868730358E-01,  2.509828640201069E-04,
2453825.500000000, A.D. 2006-Mar-31 00:00:00.0000, -9.799518048433020E-01, -1.716828593021618E-01, -1.134721639852859E-04,  2.724680520706982E-03, -1.700540949284716E-02, -3.661537188147712E-07,  5.745931255892798E-03,  9.948771566729950E-01,  2.507664100264250E-04,
2453826.500000000, A.D. 2006-Apr-01 00:00:00.0000, -9.770805778473637E-01, -1.886610082888623E-01, -1.137939164522483E-04,  3.017536010488298E-03, -1.695000299252025E-02, -2.720574896068746E-07,  5.747379159411079E-03,  9.951278533958156E-01,  2.506500610673250E-04,
2453827.500000000, A.D. 2006-Apr-02 00:00:00.0000, -9.739172314831825E-01, -2.055811165351824E-01, -1.140072950208799E-04,  3.308896867538264E-03, -1.688935038999614E-02, -1.510284424941704E-07,  5.748826843070539E-03,  9.953785120512610E-01,  2.506984513229854E-04,
2453828.500000000, A.D. 2006-Apr-03 00:00:00.0000, -9.704633211820888E-01, -2.224380051067000E-01, -1.140902589058939E-04,  3.598647578937515E-03, -1.682358561819418E-02, -1.283276872306022E-08,  5.750275371714330E-03,  9.956293170112084E-01,  2.509461499661515E-04,
2453829.500000000, A.D. 2006-Apr-04 00:00:00.0000, -9.667205012235812E-01, -2.392266259838634E-01, -1.140303015891091E-04,  3.886704303315594E-03, -1.675283500707808E-02,  1.333834753841666E-07,  5.751725935171711E-03,  9.958804742882076E-01,  2.514031085585137E-04,
2453830.500000000, A.D. 2006-Apr-05 00:00:00.0000, -9.626904981734785E-01, -2.559420509027622E-01, -1.138234666931890E-04,  4.173004640726960E-03, -1.667721125436185E-02,  2.797222678616831E-07,  5.753179728794390E-03,  9.961321908509904E-01,  2.520626336398817E-04,
2453831.500000000, A.D. 2006-Apr-06 00:00:00.0000, -9.583750940782855E-01, -2.725794570514424E-01, -1.134730059413522E-04,  4.457498779352575E-03, -1.659681277474096E-02,  4.196547670871374E-07,  5.754637879277968E-03,  9.963846617808531E-01,  2.529087057980083E-04,
2453832.500000000, A.D. 2006-Apr-07 00:00:00.0000, -9.537761171059826E-01, -2.891341137736133E-01, -1.129880789589011E-04,  4.740143556235732E-03, -1.651172596466249E-02,  5.478528412561014E-07,  5.756101406881185E-03,  9.966380637301204E-01,  2.539211428730606E-04,
2453833.500000000, A.D. 2006-Apr-08 00:00:00.0000, -9.488954366296680E-01, -3.056013721034341E-01, -1.123826842278100E-04,  5.020899429662342E-03, -1.642202831982470E-02,  6.599216525448636E-07,  5.757571210533014E-03,  9.968925523435199E-01,  2.550783992870966E-04,
