JDTDB,   , X, Y, Z, VX, VY, VZ, LT, RG, RR,
2453776.500000000, A.D. 2006-Feb-10 00:00:00.0000, -1.212009557249374E-01,  1.577724465386747E+00,  3.595914853185600E-02, -1.342306073410535E-02,  8.852398390370487E-05,  3.314087815292504E-04,  9.141383465682464E-03,  1.582781482299964E+00,  1.123636738484755E-03,
2453778.500000000, A.D. 2006-Feb-12 00:00:00.0000, -1.480270508439409E-01,  1.577665764887741E+00,  3.661653455326105E-02, -1.340238089354948E-02, -1.470521729215438E-04,  3.259647884198067E-04,  9.154300485068094E-03,  1.585017994876735E+00,  1.112827391063236E-03,
2453780.500000000, A.D. 2006-Feb-14 00:00:00.0000, -1.748078787285879E-01,  1.577136964178526E+00,  3.726295865913272E-02, -1.337780014042026E-02, -3.815671473748963E-04,  3.204472229903363E-04,  9.167090977243508E-03,  1.587232599946170E+00,  1.101730158417107E-03,
2453782.500000000, A.D. 2006-Feb-16 00:00:00.0000, -2.015356773898858E-01,  1.576140239440724E+00,  3.789827577392983E-02, -1.334935838378073E-02, -6.149673747731532E-04,  3.148581615399673E-04,  9.179751647505494E-03,  1.589424727048091E+00,  1.090350308017882E-03,
2453784.500000000, A.D. 2006-Feb-18 00:00:00.0000, -2.282027650043902E-01,  1.574677872845884E+00,  3.852234500874255E-02, -1.331709580555697E-02, -8.472004171777069E-04,  3.091996816814466E-04,  9.192279262544805E-03,  1.591593816352357E+00,  1.078693202396290E-03,
2453786.500000000, A.D. 2006-Feb-20 00:00:00.0000, -2.548015403928082E-01,  1.572752250084442E+00,  3.913502962624684E-02, -1.328105288138814E-02, -1.078215097455653E-03,  3.034738732551743E-04,  9.204670650150557E-03,  1.593739318607679E+00,  1.066764150691570E-03,
2453788.500000000, A.D. 2006-Feb-22 00:00:00.0000, -2.813244834312610E-01,  1.570365857948508E+00,  3.973619700133317E-02, -1.324127025592850E-02, -1.307961535010837E-03,  2.976827883806791E-04,  9.216922698925128E-03,  1.595860695092259E+00,  1.054568336528630E-03,
2453790.500000000, A.D. 2006-Feb-24 00:00:00.0000, -3.077641553938982E-01,  1.567521281951726E+00,  4.032571857417083E-02, -1.319778864368917E-02, -1.536390948915116E-03,  2.918284188888190E-04,  9.229032357901941E-03,  1.597957417547610E+00,  1.042110970902746E-03,
2453792.500000000, A.D. 2006-Feb-26 00:00:00.0000, -3.341131992581416E-01,  1.564221204021638E+00,  4.090346981284681E-02, -1.315064895953872E-02, -1.763455648107975E-03,  2.859127710712955E-04,  9.240996636295700E-03,  1.600028968135309E+00,  1.029397302343937E-03,
2453794.500000000, A.D. 2006-Feb-28 00:00:00.0000, -3.603643399525502E-01,  1.560468400228455E+00,  4.146933017107907E-02, -1.309989230234381E-02, -1.989109123143483E-03,  2.799378607714200E-04,  9.252812603157627E-03,  1.602074839377309E+00,  1.016432508184651E-03,
2453796.500000000, A.D. 2006-Mar-02 00:00:00.0000, -3.865103845642577E-01,  1.556265738551051E+00,  4.202318304903919E-02, -1.304555976589998E-02, -2.213306034514103E-03,  2.739056317833090E-04,  9.264477386958705E-03,  1.604094534083772E+00,  1.003221645508065E-03,
2453798.500000000, A.D. 2006-Mar-04 00:00:00.0000, -4.125442224826689E-01,  1.551616176715071E+00,  4.256491574673802E-02, -1.298769248874215E-02, -2.436002019509989E-03,  2.678180045382421E-04,  9.275988175263329E-03,  1.606087565296566E+00,  9.897698262391729E-04,
2453800.500000000, A.D. 2006-Mar-06 00:00:00.0000, -4.384588255147739E-01,  1.546522760068189E+00,  4.309441942354211E-02, -1.292633172265447E-02, -2.657153721458906E-03,  2.616769136421107E-04,  9.287342214338369E-03,  1.608053456221582E+00,  9.760821860060266E-04,
2453802.500000000, A.D. 2006-Mar-08 00:00:00.0000, -4.642472479674849E-01,  1.540988619511071E+00,  4.361158906196940E-02, -1.286151878136425E-02, -2.876718932492533E-03,  2.554842810206378E-04,  9.298536808801256E-03,  1.609991740167796E+00,  9.621637175242029E-04,
2453804.500000000, A.D. 2006-Mar-10 00:00:00.0000, -4.899026266702258E-01,  1.535016969462698E+00,  4.411632341952058E-02, -1.279329488719120E-02, -3.094656421423496E-03,  2.492419617397589E-04,  9.309569321141214E-03,  1.611901960464373E+00,  9.480193733454850E-04,
2453806.500000000, A.D. 2006-Mar-12 00:00:00.0000, -5.154181809769132E-01,  1.528611105892036E+00,  4.460852498966585E-02, -1.272170125114056E-02, -3.310925854485333E-03,  2.429517947488706E-04,  9.320437171351129E-03,  1.613783670396927E+00,  9.336541413137333E-04,
2453808.500000000, A.D. 2006-Mar-14 00:00:00.0000, -5.407872127291299E-01,  1.521774404402920E+00,  4.508809996028123E-02, -1.264677916983750E-02, -3.525487850967322E-03,  2.366156522117468E-04,  9.331137836565953E-03,  1.615636433144918E+00,  9.190730057444887E-04,
2453810.500000000, A.D. 2006-Mar-16 00:00:00.0000, -5.660031061979293E-01,  1.514510318343005E+00,  4.555495817562640E-02, -1.256856984446802E-02, -3.738304062012089E-03,  2.302353509585232E-04,  9.341668850579956E-03,  1.617459821698059E+00,  9.042807985558421E-04,
2453812.500000000, A.D. 2006-Mar-18 00:00:00.0000, -5.910593279813575E-01,  1.506822376983602E+00,  4.600901309294451E-02, -1.248711436174516E-02, -3.949336996674354E-03,  2.238126628439222E-04,  9.352027803454699E-03,  1.619253418788446E+00,  8.892823354690760E-04,
2453814.500000000, A.D. 2006-Mar-20 00:00:00.0000, -6.159494268756197E-01,  1.498714183740551E+00,  4.645018173912757E-02, -1.240245377341290E-02, -4.158549938250663E-03,  2.173493627130066E-04,  9.362212341082806E-03,  1.621016816815022E+00,  8.740825018201942E-04,
2453816.500000000, A.D. 2006-Mar-22 00:00:00.0000, -6.406670337413329E-01,  1.490189414448987E+00,  4.687838467841557E-02, -1.231462913197757E-02, -4.365907120985985E-03,  2.108472371537419E-04,  9.372220164827270E-03,  1.622749617781126E+00,  8.586860869176453E-04,
2453818.500000000, A.D. 2006-Mar-24 00:00:00.0000, -6.652058613233887E-01,  1.481251815671932E+00,  4.729354596793675E-02, -1.222368132855516E-02, -4.571373648711002E-03,  2.043080169995786E-04,  9.382049031038051E-03,  1.624451433210796E+00,  8.430977818294846E-04,
2453820.500000000, A.D. 2006-Mar-26 00:00:00.0000, -6.895597040581400E-01,  1.471905203060378E+00,  4.769559311876975E-02, -1.212965108861323E-02, -4.774915362532476E-03,  1.977333874538443E-04,  9.391696750612325E-03,  1.626121884072627E+00,  8.273222770563611E-04,
2453822.500000000, A.D. 2006-Mar-28 00:00:00.0000, -7.137224378581510E-01,  1.462153459778885E+00,  4.808445705731441E-02, -1.203257913131510E-02, -4.976498835654191E-03,  1.911250692263356E-04,  9.401161188648739E-03,  1.627760600719911E+00,  8.113643159722861E-04,
2453824.500000000, A.D. 2006-Mar-30 00:00:00.0000, -7.376880198882195E-01,  1.452000534948367E+00,  4.846007208951342E-02, -1.193250606481714E-02, -5.176091500472064E-03,  1.844847604765360E-04,  9.410440263975178E-03,  1.629367222808863E+00,  7.952285220212167E-04,
2453826.500000000, A.D. 2006-Apr-01 00:00:00.0000, -7.614504883185539E-01,  1.441450442148007E+00,  4.882237586380553E-02, -1.182947229189200E-02, -5.373661555818370E-03,  1.778141017659666E-04,  9.419531948738073E-03,  1.630941399227525E+00,  7.789194235524518E-04,
2453828.500000000, A.D. 2006-Apr-03 00:00:00.0000, -7.850039620502478E-01,  1.430507257961432E+00,  4.917130932788386E-02, -1.172351807086053E-02, -5.569177792779847E-03,  1.711147194688657E-04,  9.428434267954960E-03,  1.632482788018282E+00,  7.624416167085557E-04,
2453830.500000000, A.D. 2006-Apr-05 00:00:00.0000, -8.083426404538924E-01,  1.419175120570800E+00,  4.950681669945917E-02, -1.161468361018988E-02, -5.762609729307784E-03,  1.643882625043213E-04,  9.437145299160961E-03,  1.633991056316658E+00,  7.457996755692030E-04,
2453832.500000000, A.D. 2006-Apr-07 00:00:00.0000, -8.314608030803619E-01,  1.407458228387642E+00,  4.982884542892740E-02, -1.150300896342585E-02, -5.953927644866213E-03,  1.576363521639164E-04,  9.445663171982515E-03,  1.635465880277512E+00,  7.289980594414480E-04,
2453834.500000000, A.D. 2006-Apr-09 00:00:00.0000, -8.543528093617218E-01,  1.395360838716112E+00,  5.013734616231128E-02, -1.138853392762216E-02, -6.143102432930644E-03,  1.508605436975141E-04,  9.453986067664805E-03,  1.636906944993208E+00,  7.120411721074458E-04,
2453836.500000000, A.D. 2006-Apr-11 00:00:00.0000, -8.770130983038826E-01,  1.382887266486668E+00,  5.043227270716281E-02, -1.127129820721396E-02, -6.330105536792896E-03,  1.440624113044613E-04,  9.462112218746918E-03,  1.638313944437376E+00,  6.949334826499387E-04,
2453838.500000000, A.D. 2006-Apr-13 00:00:00.0000, -8.994361881766108E-01,  1.370041883008142E+00,  5.071358199940956E-02, -1.115134141490055E-02, -6.514909056755324E-03,  1.372435405088720E-04,  9.470039908641448E-03,  1.639686581392120E+00,  6.776794222053933E-04,
2453840.500000000, A.D. 2006-Apr-15 00:00:00.0000, -9.216166762030573E-01,  1.356829114762047E+00,  5.098123407420625E-02, -1.102870293732605E-02, -6.697485779612706E-03,  1.304054624145109E-04,  9.477767471249650E-03,  1.641024567381385E+00,  6.602832738689358E-04,
2453842.500000000, A.D. 2006-Apr-17 00:00:00.0000, -9.435492382209659E-01,  1.343253442242531E+00,  5.123519202606433E-02, -1.090342195026624E-02, -6.877808958731200E-03,  1.235496769479850E-04,  9.485293290535381E-03,  1.642327622597185E+00,  6.427493474335635E-04,
2453844.500000000, A.D. 2006-Apr-19 00:00:00.0000, -9.652286283641628E-01,  1.329319398835753E+00,  5.147542198155408E-02, -1.077553752774818E-02, -7.055852360604533E-03,  1.166777000778815E-04,  9.492615800183072E-03,  1.643595475840388E+00,  6.250819854832722E-04,
2453846.500000000, A.D. 2006-Apr-21 00:00:00.0000, -9.866496787368717E-01,  1.315031569741298E+00,  5.170189307046884E-02, -1.064508863939134E-02, -7.231590382653044E-03,  1.097910554012408E-04,  9.499733483266160E-03,  1.644827864463301E+00,  6.072854555434371E-04,
2453848.500000000, A.D. 2006-Apr-23 00:00:00.0000, -1.007807299079591E+00,  1.300394590908458E+00,  5.191457739260493E-02, -1.051211397633157E-02, -7.404997947763010E-03,  1.028911962855684E-04,  9.506644871792759E-03,  1.646024534291008E+00,  5.893639188888049E-04,
2453850.500000000, A.D. 2006-Apr-25 00:00:00.0000, -1.028696476437801E+00,  1.285413148037980E+00,  5.211344998906843E-02, -1.037665206664943E-02, -7.576050394500592E-03,  9.597956833775697E-05,  9.513348546403615E-03,  1.647185239569072E+00,  5.713215701074666E-04,
2453852.500000000, A.D. 2006-Apr-27 00:00:00.0000, -1.049312274829759E+00,  1.270091975609617E+00,  5.229848881215258E-02, -1.023874136617296E-02, -7.744723514640932E-03,  8.905764879919965E-05,  9.519843136021468E-03,  1.648309742902825E+00,  5.531626500705899E-04,
2453854.500000000, A.D. 2006-Apr-29 00:00:00.0000, -1.069649834932705E+00,  1.254435855935149E+00,  5.246967470374385E-02, -1.009842014548444E-02, -7.910993691155215E-03,  8.212688116882064E-05,  9.526127317527253E-03,  1.649397815201303E+00,  5.348912567029010E-04,
2453856.500000000, A.D. 2006-May-01 00:00:00.0000, -1.089704373745674E+00,  1.238449618254828E+00,  5.262699136209600E-02, -9.955726442152434E-03, -8.074837701850742E-03,  7.518866559852520E-05,  9.532199815389534E-03,  1.650449235613082E+00,  5.165114523746865E-04,
2453858.500000000, A.D. 2006-May-03 00:00:00.0000, -1.109471184269893E+00,  1.222138137864094E+00,  5.277042531582977E-02, -9.810698147439930E-03, -8.236232662658044E-03,  6.824440058250648E-05,  9.538059401337156E-03,  1.651463791469606E+00,  4.980273458557331E-04,
2453860.500000000, A.D. 2006-May-05 00:00:00.0000, -1.128945635201298E+00,  1.205506335286355E+00,  5.289996590322132E-02, -9.663373102033987E-03, -8.395156165518506E-03,  6.129551869431905E-05,  9.543704894127515E-03,  1.652441278245059E+00,  4.794430415720319E-04,
2453862.500000000, A.D. 2006-May-07 00:00:00.0000, -1.148123170617547E+00,  1.188559175450369E+00,  5.301560524463157E-02, -9.513788916454045E-03, -8.551586258861484E-03,  5.434339950840896E-05,  9.549135159162937E-03,  1.653381499489940E+00,  4.607625228485917E-04,
2453864.500000000, A.D. 2006-May-09 00:00:00.0000, -1.166999309675810E+00,  1.171301666917809E+00,  5.311733821960642E-02, -9.361982993554009E-03, -8.705501318508087E-03,  4.738938656496600E-05,  9.554349108216561E-03,  1.654284266783612E+00,  4.419897460829395E-04,
2453866.500000000, A.D. 2006-May-11 00:00:00.0000, -1.185569646309851E+00,  1.153738861146818E+00,  5.320516244065365E-02, -9.207992671634567E-03, -8.856880002440769E-03,  4.043485686645515E-05,  9.559345699155229E-03,  1.655149399686311E+00,  4.231287585664670E-04,
2453868.500000000, A.D. 2006-May-13 00:00:00.0000, -1.203829848957005E+00,  1.135875851768066E+00,  5.327907823742892E-02, -9.051855178912015E-03, -9.005701430316466E-03,  3.348118327494688E-05,  9.564123935691412E-03,  1.655976725696199E+00,  4.041835287162768E-04,
2453870.500000000, A.D. 2006-May-15 00:00:00.0000, -1.221775660274455E+00,  1.117717773898538E+00,  5.333908863281152E-02, -8.893607537068218E-03, -9.151945086489172E-03,  2.652969393101685E-05,  9.568682867102805E-03,  1.656766080200812E+00,  3.851579346250799E-04,
2453872.500000000, A.D. 2006-May-17 00:00:00.0000, -1.239402896863880E+00,  1.099269803476807E+00,  5.338519931848438E-02, -8.733286597034312E-03, -9.295590669493753E-03,  1.958169481816901E-05,  9.573021587928875E-03,  1.657517306424518E+00,  3.660558772935363E-04,
2453874.500000000, A.D. 2006-May-19 00:00:00.0000, -1.256707449023282E+00,  1.080537156644000E+00,  5.341741864095913E-02, -8.570929190574146E-03, -9.436618196246752E-03,  1.263853268290742E-05,  9.577139237822207E-03,  1.658230255402780E+00,  3.468813095499412E-04,
2453876.500000000, A.D. 2006-May-21 00:00:00.0000, -1.273685280498459E+00,  1.061525089128823E+00,  5.343575758080844E-02, -8.406572022279979E-03, -9.575008065452983E-03,  5.701536607563474E-06,  9.581035001273688E-03,  1.658904785934572E+00,  3.276381047757336E-04,
2453878.500000000, A.D. 2006-May-23 00:00:00.0000, -1.290332428251295E+00,  1.042238895660255E+00,  5.344022973576357E-02, -8.240251582063932E-03, -9.710740955788723E-03, -1.228021397747694E-06,  9.584708107381996E-03,  1.659540764542469E+00,  3.083300444732000E-04,
2453880.500000000, A.D. 2006-May-25 00:00:00.0000, -1.306645002228236E+00,  1.022683909424735E+00,  5.343085129956235E-02, -8.072004296783569E-03, -9.843797709413741E-03, -8.148848742574517E-06,  9.588157829651183E-03,  1.660138065437595E+00,  2.889609950939406E-04,
2453882.500000000, A.D. 2006-May-27 00:00:00.0000, -1.322619185161604E+00,  1.002865501528385E+00,  5.340764104975067E-02, -7.901866559929685E-03, -9.974159474881257E-03, -1.505963255529330E-05,  9.591383485817071E-03,  1.660696570489572E+00,  2.695348296331050E-04,
2453884.500000000, A.D. 2006-May-29 00:00:00.0000, -1.338251232378930E+00,  9.827890804895177E-01,  5.337062033419376E-02, -7.729874635087935E-03, -1.010180774848443E-02, -2.195909053750867E-05,  9.594384437688040E-03,  1.661216169198943E+00,  2.500553182326100E-04,
2453886.500000000, A.D. 2006-May-31 00:00:00.0000, -1.353537471610580E+00,  9.624600917448346E-01,  5.331981304960572E-02, -7.556064619987254E-03, -1.022672417185593E-02, -2.884597964411371E-05,  9.597160090891919E-03,  1.661696758653360E+00,  2.305262089087273E-04,
2453888.500000000, A.D. 2006-Jun-02 00:00:00.0000, -1.368474302832936E+00,  9.418840171955288E-01,  5.325524563250449E-02, -7.380472602489177E-03, -1.034889057044869E-02, -3.571902860207150E-05,  9.599709894794209E-03,  1.662138243513414E+00,  2.109513158632982E-04,
2453890.500000000, A.D. 2006-Jun-04 00:00:00.0000, -1.383058198118009E+00,  9.210663747647226E-01,  5.317694704552841E-02, -7.203134665797145E-03, -1.046828905550730E-02, -4.257694455011932E-05,  9.602033342351400E-03,  1.662540535987241E+00,  1.913344562265591E-04,
2453892.500000000, A.D. 2006-Jun-06 00:00:00.0000, -1.397285701504291E+00,  9.000127179594581E-01,  5.308494876652986E-02, -7.024086723327535E-03, -1.058490199858639E-02, -4.941849562396872E-05,  9.604129969952671E-03,  1.662903555803118E+00,  1.716793185298414E-04,
2453894.500000000, A.D. 2006-Jun-08 00:00:00.0000, -1.411153428870458E+00,  8.787286354786670E-01,  5.297928477369995E-02, -6.843364629148077E-03, -1.069871187139598E-02, -5.624245099604976E-05,  9.605999357294824E-03,  1.663227230187801E+00,  1.519896306926645E-04,
2453896.500000000, A.D. 2006-Jun-10 00:00:00.0000, -1.424658067837033E+00,  8.572197508243812E-01,  5.285999153548538E-02, -6.661004263494691E-03, -1.080970130201479E-02, -6.304754921526075E-05,  9.607641127270557E-03,  1.663511493847185E+00,  1.322691879084989E-04,
2453898.500000000, A.D. 2006-Jun-12 00:00:00.0000, -1.437796377695273E+00,  8.354917219345800E-01,  5.272710800678224E-02, -6.477041487170967E-03, -1.091785322910210E-02, -6.983253318133671E-05,  9.609054945931485E-03,  1.663756288959899E+00,  1.125217244542964E-04,
2453900.500000000, A.D. 2006-Jun-14 00:00:00.0000, -1.450565189329160E+00,  8.135502408231114E-01,  5.258067561277926E-02, -6.291512037818674E-03, -1.102315072259234E-02, -7.659619248475352E-05,  9.610240522310189E-03,  1.663961565146497E+00,  9.275090782933885E-05,
2453902.500000000, A.D. 2006-Jun-16 00:00:00.0000, -1.462961405173558E+00,  7.914010332476499E-01,  5.242073824326662E-02, -6.104451644352886E-03, -1.112557694048199E-02, -8.333731230213967E-05,  9.611197608379259E-03,  1.664127279462364E+00,  7.296044438860453E-05,
2453904.500000000, A.D. 2006-Jun-18 00:00:00.0000, -1.474981999187301E+00,  7.690498583991833E-01,  5.224734224583167E-02, -5.915896136535889E-03, -1.122511522037403E-02, -9.005462968658930E-05,  9.611925999017959E-03,  1.664253396391945E+00,  5.315411994513471E-05,
2453906.500000000, A.D. 2006-Jun-20 00:00:00.0000, -1.486624016850802E+00,  7.465025085787256E-01,  5.206053642059577E-02, -5.725881276097865E-03, -1.132174914404368E-02, -9.674692410598406E-05,  9.612425531942767E-03,  1.664339887836719E+00,  3.333561179133451E-05,
2453908.500000000, A.D. 2006-Jun-22 00:00:00.0000, -1.497884575173251E+00,  7.237648089121110E-01,  5.186037201264347E-02, -5.534442781541242E-03, -1.141546238306598E-02, -1.034130000548181E-04,  9.612696087667356E-03,  1.664386733108272E+00,  1.350857179127540E-05,
2453910.500000000, A.D. 2006-Jun-24 00:00:00.0000, -1.508760862718747E+00,  7.008426170713684E-01,  5.164690270361368E-02, -5.341616442829854E-03, -1.150623865156546E-02, -1.100516349339145E-04,  9.612737589448235E-03,  1.664393918918877E+00, -6.323264328492225E-06,
2453912.500000000, A.D. 2006-Jun-26 00:00:00.0000, -1.519250139674843E+00,  6.777418230088074E-01,  5.142018461512648E-02, -5.147438145833121E-03, -1.159406190208549E-02, -1.166615845090113E-04,  9.612550003359543E-03,  1.664361439394456E+00, -2.615615019330239E-05,
2453914.500000000, A.D. 2006-Jun-28 00:00:00.0000, -1.529349737917383E+00,  6.544683486951036E-01,  5.118027630021542E-02, -4.951943744224575E-03, -1.167891624317715E-02, -1.232416425169560E-04,  9.612133338233089E-03,  1.664289296064188E+00, -4.598641732888896E-05,
2453916.500000000, A.D. 2006-Jun-30 00:00:00.0000, -1.539057061105210E+00,  6.310281478691714E-01,  5.092723873990337E-02, -4.755169092119121E-03, -1.176078582018505E-02, -1.297906250945709E-04,  9.611487645660766E-03,  1.664177497860932E+00, -6.581041019564730E-05,
2453918.500000000, A.D. 2006-Jul-02 00:00:00.0000, -1.548369584798376E+00,  6.074272058178910E-01,  5.066113534261813E-02, -4.557150217507158E-03, -1.183965486629018E-02, -1.363072946861154E-04,  9.610613020063965E-03,  1.664026061133247E+00, -8.562435935690917E-05,
2453920.500000000, A.D. 2006-Jul-04 00:00:00.0000, -1.557284856601541E+00,  5.836715391351818E-01,  5.038203194366233E-02, -4.357923220915050E-03, -1.191550782135723E-02, -1.427904213300358E-04,  9.609509598724860E-03,  1.663835009650803E+00, -1.054245295097904E-04,
2453922.500000000, A.D. 2006-Jul-06 00:00:00.0000, -1.565800496326961E+00,  5.597671955026617E-01,  5.008999680550646E-02, -4.157524203520061E-03, -1.198832924849976E-02, -1.492388171321907E-04,  9.608177561848546E-03,  1.663604374615145E+00, -1.252072643496002E-04,
2453924.500000000, A.D. 2006-Jul-08 00:00:00.0000, -1.573914196166344E+00,  5.357202534815562E-01,  4.978510061170259E-02, -3.955989377624990E-03, -1.205810369218773E-02, -1.556512801363312E-04,  9.606617132568255E-03,  1.663334194660594E+00, -1.449688466541743E-04,
2453926.500000000, A.D. 2006-Jul-10 00:00:00.0000, -1.581623720912435E+00,  5.115368223079512E-01,  4.946741647454372E-02, -3.753355146078473E-03, -1.212481584348249E-02, -1.620265728090542E-04,  9.604828577102010E-03,  1.663024515881374E+00, -1.647054922756707E-04,
2453928.500000000, A.D. 2006-Jul-12 00:00:00.0000, -1.588926908187810E+00,  4.872230416920420E-01,  4.913701993539675E-02, -3.549658014066249E-03, -1.218845058207076E-02, -1.683634698882068E-04,  9.602812204830207E-03,  1.662675391845038E+00, -1.844134539883484E-04,
2453930.500000000, A.D. 2006-Jul-14 00:00:00.0000, -1.595821668694500E+00,  4.627850816108079E-01,  4.879398896355437E-02, -3.344934519300600E-03, -1.224899282365325E-02, -1.746607902007235E-04,  9.600568368350880E-03,  1.662286883602044E+00, -2.040890518336612E-04,
2453932.500000000, A.D. 2006-Jul-16 00:00:00.0000, -1.602305986494183E+00,  4.382291421325810E-01,  4.843840396094968E-02, -3.139221418332353E-03, -1.230642751485418E-02, -1.809173122310670E-04,  9.598097463632672E-03,  1.661859059712237E+00, -2.237285073647625E-04,
