JDTDB,   , X, Y, Z, VX, VY, VZ, LT, RG, RR,
2446156.500000000, A.D. 1985-Apr-01 00:00:00.0000, -5.879564658127893E+00, -7.981158943539648E+00,  3.728820339455431E-01,  4.192900710115328E-03, -3.322870012646915E-03, -1.090779859083001E-04,  5.729338045497669E-02,  9.920041313542441E+00,  1.841977881366826E-04,
2446247.500000000, A.D. 1985-Jul-01 00:00:00.0000, -5.490829676332027E+00, -8.273477306088290E+00,  3.625248043526866E-01,  4.349712611701325E-03, -3.100300360161037E-03, -1.187140882338660E-04,  5.738757453117816E-02,  9.936350512266431E+00,  1.734738298800526E-04,
2446339.500000000, A.D. 1985-Oct-01 00:00:00.0000, -5.083891530991282E+00, -8.548007768948944E+00,  3.511321651105218E-01,  4.495091406027434E-03, -2.867726207697516E-03, -1.283760654785842E-04,  5.747661775639958E-02,  9.951767868789524E+00,  1.623542498142049E-04,
2446431.500000000, A.D. 1986-Jan-01 00:00:00.0000, -4.664040535555913E+00, -8.800829845172471E+00,  3.388482381972522E-01,  4.628983827055524E-03, -2.627769167818334E-03, -1.383154860592637E-04,  5.755926256169903E-02,  9.966077373245533E+00,  1.494984532001620E-04,
2446521.500000000, A.D. 1986-Apr-01 00:00:00.0000, -4.241900930211179E+00, -9.026626821174759E+00,  3.260041634365346E-01,  4.749828622318457E-03, -2.388366537058294E-03, -1.474081364418307E-04,  5.763376807046093E-02,  9.978977602192318E+00,  1.365405734898668E-04,
2446612.500000000, A.D. 1986-Jul-01 00:00:00.0000, -3.804684622527632E+00, -9.232800218781655E+00,  3.122167070567845E-01,  4.858197768790935E-03, -2.142440332936315E-03, -1.554758971095452E-04,  5.770251667279790E-02,  9.990881053690821E+00,  1.249410388547014E-04,
2446704.500000000, A.D. 1986-Oct-01 00:00:00.0000, -3.353169972841884E+00, -9.418184817293568E+00,  2.974975762279644E-01,  4.954731116438394E-03, -1.887909475108859E-03, -1.638890968632120E-04,  5.776513336559708E-02,  1.000172279796481E+01,  1.117675589738229E-04,
2446796.500000000, A.D. 1987-Jan-01 00:00:00.0000, -2.893269055520986E+00, -9.580004926949387E+00,  2.820355116514573E-01,  5.039856022381934E-03, -1.628948160668524E-03, -1.722422385760514E-04,  5.782071105487564E-02,  1.001134577655983E+01,  9.739884377074752E-05,
2446886.500000000, A.D. 1987-Apr-01 00:00:00.0000, -2.436382284507959E+00, -9.715180575893307E+00,  2.662297553291754E-01,  5.111560460124300E-03, -1.373891844353041E-03, -1.792592663656674E-04,  5.786814897925596E-02,  1.001955939855149E+01,  8.445160352021190E-05,
2446977.500000000, A.D. 1987-Jul-01 00:00:00.0000, -1.968528129558631E+00, -9.828321989138146E+00,  2.496012560409978E-01,  5.169359672113282E-03, -1.113091110164478E-03, -1.857796213823506E-04,  5.790898759936273E-02,  1.002663038642880E+01,  7.155116455772955E-05,
2447069.500000000, A.D. 1987-Oct-01 00:00:00.0000, -1.490676036785946E+00, -9.918426057272383E+00,  2.321740026599938E-01,  5.215491266443849E-03, -8.457918613596677E-04, -1.926701062317334E-04,  5.794292767505427E-02,  1.003250692836735E+01,  5.677376552984389E-05,
2447161.500000000, A.D. 1988-Jan-01 00:00:00.0000, -1.009134675912687E+00, -9.983937344360900E+00,  2.141726651826943E-01,  5.249985709948042E-03, -5.772324746227486E-04, -1.989827361011189E-04,  5.796941223652018E-02,  1.003709258803390E+01,  4.209322223417874E-05,
2447252.500000000, A.D. 1988-Apr-01 00:00:00.0000, -5.303746929448425E-01, -1.002441256395131E+01,  1.958451153240090E-01,  5.271002719213069E-03, -3.117943108767861E-04, -2.040325752474970E-04,  5.798818859348488E-02,  1.004034361346351E+01,  2.888243535706031E-05,
2447343.500000000, A.D. 1988-Jul-01 00:00:00.0000, -5.033480443661485E-02, -1.004061765347340E+01,  1.770413143026191E-01,  5.277442783691502E-03, -4.513431944173184E-05, -2.087521387904223E-04,  5.799951384810505E-02,  1.004230452051467E+01,  1.499453046848733E-05,
2447435.500000000, A.D. 1988-Oct-01 00:00:00.0000,  4.350975303561205E-01, -1.003230943502211E+01,  1.575966380275961E-01,  5.272062711490466E-03,  2.255888913533578E-04, -2.136936698100502E-04,  5.800339550527340E-02,  1.004297660861924E+01, -2.980691437286262E-07,
2447527.500000000, A.D. 1989-Jan-01 00:00:00.0000,  9.194472640953413E-01, -9.999199538320383E+00,  1.377637810744480E-01,  5.254764956744707E-03,  4.950518995406022E-04, -2.178490972848161E-04,  5.799964999445074E-02,  1.004232809352368E+01, -1.480286008873802E-05,
2447617.500000000, A.D. 1989-Apr-01 00:00:00.0000,  1.391067467936252E+00, -9.942878934790270E+00,  1.180313191108166E-01,  5.224386122451455E-03,  7.562240312876002E-04, -2.206042809531642E-04,  5.798857449410082E-02,  1.004041043008391E+01, -2.764913167716939E-05,
2447708.500000000, A.D. 1989-Jul-01 00:00:00.0000,  1.864575489532601E+00, -9.861991113353213E+00,  9.779384745687521E-02,  5.179891713199832E-03,  1.020426886059463E-03, -2.236430113820580E-04,  5.796994348591438E-02,  1.003718457101511E+01, -4.254307199378161E-05,
2447800.500000000, A.D. 1989-Oct-01 00:00:00.0000,  2.338686855319502E+00, -9.755923766227122E+00,  7.709503469506872E-02,  5.123712573131479E-03,  1.285561011111017E-03, -2.264432966027594E-04,  5.794357620895763E-02,  1.003261921853182E+01, -5.746591366272528E-05,
2447892.500000000, A.D. 1990-Jan-01 00:00:00.0000,  2.806991534251493E+00, -9.625658442092432E+00,  5.620567504357747E-02,  5.055151977038502E-03,  1.546751478964646E-03, -2.281207950708640E-04,  5.790966271402002E-02,  1.002674727890815E+01, -7.096561735314316E-05,
2447982.500000000, A.D. 1990-Apr-01 00:00:00.0000,  3.258371182008190E+00, -9.475074819210393E+00,  3.563301104576558E-02,  4.974053943284039E-03,  1.798497209444513E-03, -2.287642481131777E-04,  5.786922249046689E-02,  1.001974527125578E+01, -8.400744043579447E-05,
2448073.500000000, A.D. 1990-Jul-01 00:00:00.0000,  3.706872026200754E+00, -9.299863129746829E+00,  1.474552599888233E-02,  4.880177051131238E-03,  2.051259736420175E-03, -2.299280768398672E-04,  5.782115169408804E-02,  1.001142207087440E+01, -9.885043323035082E-05,
2448165.500000000, A.D. 1990-Oct-01 00:00:00.0000,  4.151091754407656E+00, -9.099640779317388E+00, -6.406143221507077E-03,  4.774306037567406E-03,  2.301611662596342E-03, -2.302717319453226E-04,  5.776530867335920E-02,  1.000175315156289E+01, -1.123584782412985E-04,
2448257.500000000, A.D. 1991-Jan-01 00:00:00.0000,  4.584916220569860E+00, -8.876634522012370E+00, -2.754218161801060E-02,  4.655656037807442E-03,  2.545938444727281E-03, -2.294557620620598E-04,  5.770227143088173E-02,  9.990838591369329E+00, -1.248396198746272E-04,
2448347.500000000, A.D. 1991-Apr-01 00:00:00.0000,  4.998176321649600E+00, -8.636892568779288E+00, -4.815447802425547E-02,  4.526084639692843E-03,  2.780110854718724E-03, -2.281937542955101E-04,  5.763376941772744E-02,  9.978977835464281E+00, -1.381264872222681E-04,
2448438.500000000, A.D. 1991-Jul-01 00:00:00.0000,  5.403770566500282E+00, -8.373306950637039E+00, -6.887594190726891E-02,  4.385158229571352E-03,  3.012190910507304E-03, -2.271598697574659E-04,  5.755782861732785E-02,  9.965829093474108E+00, -1.515141643546795E-04,
2448530.500000000, A.D. 1991-Oct-01 00:00:00.0000,  5.800215228133393E+00, -8.085750363346886E+00, -8.965064299718731E-02,  4.231651470335901E-03,  3.238866072987880E-03, -2.249090102923997E-04,  5.747435699950513E-02,  9.951376430867471E+00, -1.631945090201117E-04,
2448622.500000000, A.D. 1992-Jan-01 00:00:00.0000,  6.181918276507254E+00, -7.777636319680671E+00, -1.101987548539238E-01,  4.065522215627632E-03,  3.457768535264865E-03, -2.216777010017550E-04,  5.738432598798367E-02,  9.935788044448294E+00, -1.747331406622662E-04,
2448713.500000000, A.D. 1992-Apr-01 00:00:00.0000,  6.543952310956410E+00, -7.453324214492805E+00, -1.302483877271664E-01,  3.889169041333452E-03,  3.667831913735375E-03, -2.184245508420732E-04,  5.728904246212248E-02,  9.919290213363155E+00, -1.873676640197661E-04,
2448804.500000000, A.D. 1992-Jul-01 00:00:00.0000,  6.889560417971037E+00, -7.110297564673401E+00, -1.499691027146061E-01,  3.703984758726746E-03,  3.870280624773593E-03, -2.150619582726657E-04,  5.718780043132985E-02,  9.901760699130371E+00, -1.987290472189619E-04,
2448896.500000000, A.D. 1992-Oct-01 00:00:00.0000,  7.221284406929924E+00, -6.745254890713792E+00, -1.695211552194347E-01,  3.506368922665300E-03,  4.064713505080511E-03, -2.103761352689950E-04,  5.707958221000554E-02,  9.883023294950515E+00, -2.085776949326753E-04,
2448988.500000000, A.D. 1993-Jan-01 00:00:00.0000,  7.534275249916589E+00, -6.362702368158467E+00, -1.886349444716411E-01,  3.297156624834219E-03,  4.249490078060378E-03, -2.048726178275658E-04,  5.696572301557072E-02,  9.863309186553511E+00, -2.187814306387034E-04,
2449078.500000000, A.D. 1993-Apr-01 00:00:00.0000,  7.821448193998952E+00, -5.972382868899401E+00, -2.068582638711464E-01,  3.082392906934879E-03,  4.422247149598949E-03, -1.997437911241973E-04,  5.684917515103206E-02,  9.843129549359000E+00, -2.297295812244236E-04,
2449169.500000000, A.D. 1993-Jul-01 00:00:00.0000,  8.091825781198285E+00, -5.562467154268703E+00, -2.247528276356089E-01,  2.858080114719047E-03,  4.586018070584000E-03, -1.938721318151591E-04,  5.672641047744528E-02,  9.821873505045440E+00, -2.381333070992826E-04,
2449261.500000000, A.D. 1993-Oct-01 00:00:00.0000,  8.343900829592521E+00, -5.133418828351487E+00, -2.422538794376376E-01,  2.621455359713206E-03,  4.739472746830061E-03, -1.867269099710020E-04,  5.659753272375912E-02,  9.799559013723570E+00, -2.460620689841930E-04,
2449353.500000000, A.D. 1994-Jan-01 00:00:00.0000,  8.573777304870402E+00, -4.690699420345849E+00, -2.591119170619926E-01,  2.374942487897206E-03,  4.881872849945159E-03, -1.791864571173324E-04,  5.646420877323922E-02,  9.776474687284123E+00, -2.547688075292389E-04,
2449443.500000000, A.D. 1994-Apr-01 00:00:00.0000,  8.776436776732259E+00, -4.245426658177580E+00, -2.749314988258146E-01,  2.126659951414419E-03,  5.011029954067917E-03, -1.721714520178409E-04,  5.632983486417746E-02,  9.753208566158625E+00, -2.626959292412628E-04,
2449534.500000000, A.D. 1994-Jul-01 00:00:00.0000,  8.958296047849400E+00, -3.784055440534545E+00, -2.902029870732188E-01,  1.869415440233273E-03,  5.127731575113908E-03, -1.638484420408918E-04,  5.619029104816421E-02,  9.729047303393045E+00, -2.681962812702760E-04,
2449626.500000000, A.D. 1994-Oct-01 00:00:00.0000,  9.117927299885434E+00, -3.307372877857017E+00, -3.048591526135405E-01,  1.600773063744429E-03,  5.232245900232482E-03, -1.545453425619423E-04,  5.604581936057017E-02,  9.704032806112751E+00, -2.743334913315805E-04,
2449718.500000000, A.D. 1995-Jan-01 00:00:00.0000,  9.252580849294263E+00, -2.821617731547930E+00, -3.186810249682712E-01,  1.325086520032098E-03,  5.324345508074427E-03, -1.452934113695951E-04,  5.589834651509166E-02,  9.678498674452948E+00, -2.806732091080806E-04,
2449808.500000000, A.D. 1995-Apr-01 00:00:00.0000,  9.359589680116343E+00, -2.338868415939080E+00, -3.313494195853660E-01,  1.051397438813904E-03,  5.401507345314208E-03, -1.362776986144938E-04,  5.575155946080350E-02,  9.653083283856889E+00, -2.846355608110763E-04,
2449899.500000000, A.D. 1995-Jul-01 00:00:00.0000,  9.442433276800543E+00, -1.844416311216764E+00, -3.432608743477557E-01,  7.694323468699437E-04,  5.463584579942826E-03, -1.257353398558406E-04,  5.560094999573094E-02,  9.627006063349636E+00, -2.875921007749723E-04,
2449991.500000000, A.D. 1995-Oct-01 00:00:00.0000,  9.499836697984223E+00, -1.339376354183682E+00, -3.543471310922685E-01,  4.783210117633265E-04,  5.512059851171158E-03, -1.147521933827336E-04,  5.544689757048107E-02,  9.600332712767173E+00, -2.914575046242803E-04,
2450083.500000000, A.D. 1996-Jan-01 00:00:00.0000,  9.530365612631455E+00, -8.305396869654725E-01, -3.644307861570439E-01,  1.837694785321371E-04,  5.546461674240510E-03, -1.039985073086215E-04,  5.529149413081969E-02,  9.573425441290691E+00, -2.942798252657980E-04,
2450174.500000000, A.D. 1996-Apr-01 00:00:00.0000,  9.533812689617070E+00, -3.248938759164423E-01, -3.733802499225258E-01, -1.089208470492984E-04,  5.564801462429321E-03, -9.296772925555886E-05,  5.513686025202511E-02,  9.546651415147810E+00, -2.945209197804239E-04,
2450265.500000000, A.D. 1996-Jul-01 00:00:00.0000,  9.510417173656926E+00,  1.816746628295287E-01, -3.812792863620399E-01, -4.045423586452633E-04,  5.566101838842265E-03, -8.075671615556776E-05,  5.498172552411455E-02,  9.519790669668717E+00, -2.946867378206743E-04,
2450357.500000000, A.D. 1996-Oct-01 00:00:00.0000,  9.459320434729268E+00,  6.932881970058952E-01, -3.881665207302137E-01, -7.062047974179886E-04,  5.552154456248452E-03, -6.838630956298002E-05,  5.482487091182833E-02,  9.492632135441159E+00, -2.954321839282053E-04,
2450449.500000000, A.D. 1997-Jan-01 00:00:00.0000,  9.380542582840123E+00,  1.202874474793775E+00, -3.939171710728961E-01, -1.007553573887438E-03,  5.522788867090638E-03, -5.632812022095391E-05,  5.466846366991419E-02,  9.465551060992345E+00, -2.943292804321876E-04,
2450539.500000000, A.D. 1997-Apr-01 00:00:00.0000,  9.276680960967797E+00,  1.697955951970213E+00, -3.984158348167859E-01, -1.300387909562430E-03,  5.477018351497111E-03, -4.394154610163216E-05,  5.451630402395433E-02,  9.439205434984780E+00, -2.909186440190147E-04,
2450630.500000000, A.D. 1997-Jul-01 00:00:00.0000,  9.144794515219965E+00,  2.193619165454666E+00, -4.018124581027738E-01, -1.597037971500161E-03,  5.413483367344768E-03, -3.053146321544466E-05,  5.436376249731224E-02,  9.412793688386769E+00, -2.886704397827678E-04,
2450722.500000000, A.D. 1997-Oct-01 00:00:00.0000,  8.984161316173498E+00,  2.688172496126324E+00, -4.040474627737402E-01, -1.895095014383713E-03,  5.333960906531486E-03, -1.750907475052635E-05,  5.421137920280168E-02,  9.386409338833047E+00, -2.855360042771347E-04,
2450814.500000000, A.D. 1998-Jan-01 00:00:00.0000,  8.796330748548698E+00,  3.174579244417770E+00, -4.050577463147822E-01, -2.188647885527402E-03,  5.237739929223404E-03, -4.560255029008352E-06,  5.406127644180549E-02,  9.360419851416976E+00, -2.801800668394469E-04,
2450904.500000000, A.D. 1998-Apr-01 00:00:00.0000,  8.586591922651241E+00,  3.641035109705684E+00, -4.048482424367630E-01, -2.471038449511957E-03,  5.125763301120134E-03,  8.931636076809420E-06,  5.391705422836767E-02,  9.335448549247817E+00, -2.740447436877159E-04,
2450995.500000000, A.D. 1998-Jul-01 00:00:00.0000,  8.348812212616574E+00,  4.101757591691460E+00, -4.034262076568708E-01, -2.753599653459747E-03,  4.996451759970664E-03,  2.272520453218632E-05,  5.377433530077436E-02,  9.310737532954013E+00, -2.689604783403022E-04,
2451087.500000000, A.D. 1998-Oct-01 00:00:00.0000,  8.082664147437841E+00,  4.554862026669037E+00, -4.007424215148812E-01, -3.032235965403918E-03,  4.850536248552364E-03,  3.591341552994846E-05,  5.363364821624429E-02,  9.286378319381042E+00, -2.616104472787876E-04,
2451179.500000000, A.D. 1999-Jan-01 00:00:00.0000,  7.791237158440869E+00,  4.993697163792430E+00, -3.968028335924069E-01, -3.302370638424746E-03,  4.687617173521824E-03,  4.927202278945247E-05,  5.349696504878197E-02,  9.262712362558025E+00, -2.526866247514197E-04,
2451269.500000000, A.D. 1999-Apr-01 00:00:00.0000,  7.482372323245855E+00,  5.407748164413015E+00, -3.917375825322288E-01, -3.559124390499701E-03,  4.511082028105717E-03,  6.314140437228434E-05,  5.336750642362935E-02,  9.240297296459465E+00, -2.446493944985600E-04,
2451360.500000000, A.D. 1999-Jul-01 00:00:00.0000,  7.146961194602906E+00,  5.809658395603576E+00, -3.854058669934411E-01, -3.811182159561536E-03,  4.318759125105950E-03,  7.643903813206049E-05,  5.324129634784074E-02,  9.218444699247259E+00, -2.361912356136481E-04,
2451452.500000000, A.D. 1999-Oct-01 00:00:00.0000,  6.785125800469619E+00,  6.197457903884637E+00, -3.777741862445390E-01, -4.054122377225926E-03,  4.109532739268890E-03,  8.935521297569630E-05,  5.311879880387120E-02,  9.197234906993156E+00, -2.253753761377460E-04,
2451544.500000000, A.D. 2000-Jan-01 00:00:00.0000,  6.401416890663500E+00,  6.565250734685103E+00, -3.689211141720000E-01, -4.285166238539475E-03,  3.884579926659154E-03,  1.025155282571916E-04,  5.300175211346757E-02,  9.176968900777485E+00, -2.142008418469844E-04,
2451635.500000000, A.D. 2000-Apr-01 00:00:00.0000,  6.001427034352029E+00,  6.908063682055303E+00, -3.589841538958879E-01, -4.502812426998963E-03,  3.647270078514302E-03,  1.158772908469547E-04,  5.289168475733798E-02,  9.157911328831002E+00, -2.041212571366171E-04,
2451726.500000000, A.D. 2000-Jul-01 00:00:00.0000,  5.582247211350950E+00,  7.228775883326193E+00, -3.478971701521210E-01, -4.708226170124515E-03,  3.398501135212157E-03,  1.281669389939949E-04,  5.278764266158902E-02,  9.139896998379889E+00, -1.925698154589559E-04,
2451818.500000000, A.D. 2000-Oct-01 00:00:00.0000,  5.140197387175629E+00,  7.529358339428835E+00, -3.355451356697652E-01, -4.900093719303455E-03,  3.134500151406162E-03,  1.400623099864634E-04,  5.268889131578662E-02,  9.122798732884846E+00, -1.790756710291269E-04,
2451910.500000000, A.D. 2001-Jan-01 00:00:00.0000,  4.681124810099268E+00,  7.805044778923079E+00, -3.220792227062083E-01, -5.076579314799306E-03,  2.857717741739524E-03,  1.520734705974741E-04,  5.259699207631995E-02,  9.106886872824344E+00, -1.656401542495823E-04,
2452000.500000000, A.D. 2001-Apr-01 00:00:00.0000,  4.216936087075237E+00,  8.049656043440558E+00, -3.078684270015774E-01, -5.235539985422347E-03,  2.575989833802955E-03,  1.638217415501849E-04,  5.251413516422552E-02,  9.092540643215235E+00, -1.531520135968022E-04,
2452091.500000000, A.D. 2001-Jul-01 00:00:00.0000,  3.733866862727016E+00,  8.270844193954755E+00, -2.924964095908342E-01, -5.379448610689196E-03,  2.283553021799909E-03,  1.741371622995431E-04,  5.243781978194727E-02,  9.079327044383273E+00, -1.376939220155088E-04,
2452183.500000000, A.D. 2001-Oct-01 00:00:00.0000,  3.233004996538415E+00,  8.466897652697838E+00, -2.759758881508774E-01, -5.506192137261502E-03,  1.978153491417690E-03,  1.843992488285538E-04,  5.236864736463600E-02,  9.067350211596725E+00, -1.217128774363252E-04,
2452275.500000000, A.D. 2002-Jan-01 00:00:00.0000,  2.721223153529509E+00,  8.634481970233445E+00, -2.585249088820443E-01, -5.615343495398157E-03,  1.664123007052603E-03,  1.945913682484520E-04,  5.230788763397503E-02,  9.056829990350044E+00, -1.062258373871608E-04,
2452365.500000000, A.D. 2002-Apr-01 00:00:00.0000,  2.211631926734348E+00,  8.770245884895575E+00, -2.406088637575878E-01, -5.705818065644278E-03,  1.351240814095421E-03,  2.037688506929758E-04,  5.225692729588453E-02,  9.048006481330413E+00, -9.034960420446357E-05,
2452456.500000000, A.D. 2002-Jul-01 00:00:00.0000,  1.689069902655887E+00,  8.878645548181039E+00, -2.216982753011947E-01, -5.776826985792374E-03,  1.030703689835900E-03,  2.116599434255106E-04,  5.221415283880710E-02,  9.040600313671900E+00, -7.224481660991105E-05,
2452548.500000000, A.D. 2002-Oct-01 00:00:00.0000,  1.155036744916592E+00,  8.958293909825340E+00, -2.018301640839039E-01, -5.828825760037161E-03,  7.011522645820933E-04,  2.195885232658604E-04,  5.218009815700760E-02,  9.034703928300884E+00, -5.486615416607288E-05,
2452640.500000000, A.D. 2003-Jan-01 00:00:00.0000,  6.170472017489573E-01,  9.007514670317221E+00, -1.812764915931485E-01, -5.862131524011454E-03,  3.681375849702803E-04,  2.271716834048973E-04,  5.215549809741323E-02,  9.030444560018653E+00, -3.791486004282694E-05,
2452730.500000000, A.D. 2003-Apr-01 00:00:00.0000,  8.868716267327430E-02,  9.026021217517483E+00, -1.605729609371599E-01, -5.876386691769256E-03,  4.239159297865754E-05,  2.331175588164140E-04,  5.214071548256272E-02,  9.027885029600396E+00, -1.949127850907722E-05,
2452821.500000000, A.D. 2003-Jul-01 00:00:00.0000, -4.458541062087329E-01,  9.014830943035275E+00, -1.391044164717666E-01, -5.869010064605676E-03, -2.875445546926465E-04,  2.382613854342118E-04,  5.213515094744541E-02,  9.026921560211511E+00, -9.512128128126409E-07,
2452913.500000000, A.D. 2003-Oct-01 00:00:00.0000, -9.847764572625046E-01,  8.972988841932434E+00, -1.169289538469716E-01, -5.842295195390246E-03, -6.213763680278146E-04,  2.433564852128519E-04,  5.213920493382099E-02,  9.027623486193374E+00,  1.653769996551061E-05,
2453005.500000000, A.D. 2004-Jan-01 00:00:00.0000, -1.520362250367354E+00,  8.900602244582533E+00, -9.435653945582777E-02, -5.796941256859522E-03, -9.526581112847457E-04,  2.476101069203011E-04,  5.215300243743739E-02,  9.030012449888860E+00,  3.442476960107364E-05,
2453096.500000000, A.D. 2004-Apr-01 00:00:00.0000, -2.045054568737675E+00,  8.799215564703198E+00, -7.171316889963544E-02, -5.732456766615033E-03, -1.275340230333641E-03,  2.502037889301213E-04,  5.217616990462452E-02,  9.034023772484964E+00,  5.349226448908662E-05,
2453187.500000000, A.D. 2004-Jul-01 00:00:00.0000, -2.562962705511068E+00,  8.668579035493472E+00, -4.882901933845715E-02, -5.647258356166428E-03, -1.594074129731077E-03,  2.522030340895434E-04,  5.220871299363675E-02,  9.039658433678071E+00,  7.113544733133943E-05,
